trip_id,driver_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_1157,driver_17,2025-07-09 09:22:45,2025-07-09 10:16:45,291 Idora Center,124 Bromley Garden,41.93,completed
trip_1158,driver_4,2025-07-09 09:57:22,2025-07-09 10:10:22,1203 Berwick Mews,1092 Clarion Trail,45.35,completed
trip_1159,driver_24,2025-07-09 09:16:58,2025-07-09 09:44:58,436 Beverly Plaza,1365 Freeman Junction,43.65,completed
trip_1160,driver_42,2025-07-09 09:04:31,2025-07-09 09:33:31,1064 Sandpiper Cove Extension,805 Wawona Drive,45.21,completed
trip_1161,driver_11,2025-07-09 09:42:12,2025-07-09 10:17:12,1322 Gallagher Junction,323 Wagner Manor,20.1,completed
trip_1162,driver_42,2025-07-09 09:59:51,2025-07-09 10:47:51,1225 Lombard Extension,373 Toll Plaza Tunnel Plaza,10.06,completed
trip_1163,driver_38,2025-07-09 09:20:57,2025-07-09 09:57:57,1006 Montgomery Crossing,710 Mandalay Court,18.54,completed
trip_1164,driver_30,2025-07-09 09:53:17,2025-07-09 10:08:17,750 Washington Extension,467 Quesada Green,27.58,completed
trip_1165,driver_46,2025-07-09 09:36:33,2025-07-09 10:17:33,713 Lysette Grove,172 Seacliff Park,,cancelled
trip_1166,driver_47,2025-07-09 09:40:15,2025-07-09 10:04:15,942 Burrows Ranch,136 Wheeler Motorway,28.49,completed
trip_1167,driver_43,2025-07-09 09:29:32,2025-07-09 10:15:32,278 Apollo Viaduct,876 Dove Green,41.34,cancelled
trip_1168,driver_36,2025-07-09 09:38:21,2025-07-09 09:54:21,1369 Huntington Mews,,6.5,completed
trip_1169,driver_40,2025-07-09 09:12:37,2025-07-09 09:54:37,772 Starview Grove,445 Lafayette Terrace,5.19,completed
trip_1170,driver_14,2025-07-09 09:38:03,2025-07-09 09:48:03,635 Eureka Ranch,408 Lick Estate,14.26,completed
trip_1171,driver_47,2025-07-09 09:02:10,2025-07-09 09:34:10,,235 Oak Park Circle,18.36,completed
trip_1172,driver_20,2025-07-09 09:54:18,2025-07-09 10:31:18,1203 Bayside Village Hills,155 Via Bufano Green,30.22,completed
trip_1173,driver_1,2025-07-09 09:05:37,2025-07-09 09:29:37,1109 San Juan Shore,177 Shawnee Highway,28.3,completed
trip_1174,driver_46,2025-07-09 09:47:34,2025-07-09 10:35:34,829 Grafton Mall,1159 Duncombe Garden,44.06,completed
trip_1175,driver_34,2025-07-09 09:44:06,2025-07-09 10:13:06,277 Allston Shore,872 Mulford Route,23.5,completed
trip_1176,driver_15,2025-07-09 09:55:15,2025-07-09 10:32:15,147 Mulford Field,888 Bannock Landing,9.4,completed
trip_1177,driver_47,2025-07-09 09:49:06,2025-07-09 10:09:06,822 Lurmont Route,953 Huron Expressway,49.92,completed
trip_1178,driver_50,2025-07-09 09:33:27,2025-07-09 10:29:27,286 Main Field,1316 Santiago Court,12.15,completed
trip_1179,driver_43,2025-07-09 09:23:38,2025-07-09 09:58:38,1221 Quarry Estate,280 Esquina Walk,,in_progress
trip_1180,driver_37,2025-07-09 09:50:32,2025-07-09 10:44:32,768 Greenwich Trace,472 Gardenside Pass,16.17,completed
trip_1181,driver_18,2025-07-09 09:33:15,2025-07-09 10:23:15,301 Gillette Turnpike,,22.67,completed
trip_1182,driver_25,2025-07-09 09:51:49,2025-07-09 10:25:49,209 Burnett Mews,339 Stag Trail Crossing,48.16,completed
trip_1183,driver_38,2025-07-09 09:06:14,2025-07-09 09:44:14,1058 Hunt Square,70 Mono Expressway,22.48,completed
trip_1184,driver_42,2025-07-09 09:47:19,2025-07-09 10:44:19,1141 Bellevue Station,83 Dodge Park,21.32,completed
trip_1185,driver_29,2025-07-09 09:44:29,2025-07-09 10:22:29,235 Ofarrell Rapids,299 Albion Pass,31.55,completed
trip_1186,driver_22,2025-07-09 09:39:34,2025-07-09 09:51:34,341 Miramar Expressway,353 Reno Arcade,14.5,cancelled
trip_1187,driver_18,2025-07-09 09:44:26,2025-07-09 10:21:26,524 Lapu-Lapu Hill,693 Morton Turnpike,7.62,completed
trip_1188,driver_26,2025-07-09 09:10:47,2025-07-09 10:10:47,1059 Staples Point,577 Leona Drive,,completed
trip_1189,driver_26,2025-07-09 09:50:22,2025-07-09 10:34:22,1075 Appleton Manor,83 Lake Parkway,45.98,completed
trip_1190,driver_24,2025-07-09 09:30:04,2025-07-09 10:17:04,,1047 East Pine,26.81,completed
trip_1191,driver_2,2025-07-09 09:36:39,2025-07-09 09:57:39,730 The Embarcadero Bypass,644 Carr Drive,40.23,completed
trip_1192,driver_43,2025-07-09 09:50:22,2025-07-09 10:39:22,42 Steiner Extension,592 Marshall Road,26.52,completed
trip_1193,driver_34,2025-07-09 09:39:22,2025-07-09 10:09:22,1295 Clearview Bend,906 Elsie Mall,44.11,completed
trip_1194,driver_46,2025-07-09 09:36:31,2025-07-09 09:58:31,,573 West Halleck Plaza,11.74,completed
trip_1195,driver_19,2025-07-09 09:04:23,2025-07-09 09:12:23,728 Galilee Point,378 Reposa Row,47.5,completed
trip_1196,driver_22,2025-07-09 09:33:03,2025-07-09 10:09:03,1368 Stratford Park,1105 Battery Manor,26.23,completed
trip_1197,driver_28,2025-07-09 09:39:29,2025-07-09 10:21:29,204 Belgrave Avenue,162 Tuscany Stravenue,27.91,completed
trip_1198,driver_50,2025-07-09 09:05:19,2025-07-09 10:01:19,61 Campus Square,715 Alton Shore,,completed
trip_1199,driver_5,2025-07-09 09:20:19,2025-07-09 10:02:19,1306 La Ferrera Circle,1178 Forest Hill Pass,49.26,completed
trip_1200,driver_1,2025-07-09 09:12:37,2025-07-09 10:10:37,575 Milton Terrace,409 Jennings Canyon,48.28,completed
trip_1201,driver_34,2025-07-09 09:16:05,2025-07-09 09:55:05,77 Ozbourn Avenue,987 Flint Circle,10.53,completed
trip_1202,driver_10,2025-07-09 09:21:57,2025-07-09 09:48:57,1065 Huntington Boulevard,1153 Mclaren Lodge Access Road,24.06,completed
trip_1203,driver_18,2025-07-09 09:57:24,2025-07-09 10:27:24,843 Lamson Row,947 Krausgrill Manor,19.36,completed
trip_1204,driver_47,2025-07-09 09:58:31,2025-07-09 10:27:31,948 Crane Bypass,913 Nautilus Landing,45.02,completed
trip_1205,driver_28,2025-07-09 09:19:56,2025-07-09 10:06:56,928 Candlestick Cove Loop,387 Nelson Landing,13.26,completed
trip_1206,driver_50,2025-07-09 09:53:32,2025-07-09 10:25:32,149 Fountain Pine,326 Macondray Hills,19.24,completed
trip_1207,driver_7,2025-07-09 09:02:07,2025-07-09 09:55:07,38 Dorantes Crescent,116 Granville Station,47.96,completed
trip_1208,driver_11,2025-07-09 09:15:06,2025-07-09 09:58:06,485 Gabilan Terrace,1217 Livingston Lane,43.58,completed
trip_1209,driver_24,2025-07-09 09:23:32,2025-07-09 09:30:32,,435 Geary Motorway,7.02,completed
trip_1210,driver_48,2025-07-09 09:06:01,2025-07-09 09:52:01,826 Pershing Park,801 Compton Highway,44.77,completed
trip_1211,driver_6,2025-07-09 09:09:58,2025-07-09 10:08:58,1104 Magellan Annex,732 Gibb Gardens,49.1,completed
trip_1212,driver_24,2025-07-09 09:02:21,2025-07-09 09:23:21,1090 Amatury Spur,691 Paris Lake,22.82,completed
trip_1213,driver_19,2025-07-09 09:46:30,2025-07-09 10:39:30,518 Ocean Vista Creek,926 Stoneman Bayou,,completed
trip_1214,driver_48,2025-07-09 09:03:02,2025-07-09 09:16:02,1254 Godeus Ranch,1024 Genebern Heights,23.02,completed
trip_1215,driver_45,2025-07-09 09:02:13,2025-07-09 09:25:13,445 Fillmore Street,903 Mallorca Junction,36.96,completed
trip_1216,driver_49,2025-07-09 09:24:04,2025-07-09 09:42:04,613 Cottonwood Walk,129 Bird Crossing,5.71,completed
trip_1217,driver_46,2025-07-09 09:03:18,2025-07-09 09:47:18,1320 Arguello Landing,761 John F Shelley Freeway,5.54,cancelled
trip_1218,driver_16,2025-07-09 09:03:59,2025-07-09 09:11:59,834 Kittredge Center,818 Halibut Mall,22.08,completed
trip_1219,driver_20,2025-07-09 09:00:21,2025-07-09 09:06:21,94 Avenue Of The Palms Terrace,786 Orchard Court,17.99,completed
trip_1220,driver_12,2025-07-09 09:30:33,2025-07-09 09:35:33,624 Ellert Mews,1169 Gibbon Lake,24.52,completed
trip_1221,driver_4,2025-07-09 09:16:18,2025-07-09 09:26:18,411 Manor Hills,635 Grattan Arcade,28.71,completed
trip_1222,driver_18,2025-07-09 09:20:14,2025-07-09 10:03:14,806 Romain Alley,17 Hunters Point Circle,12.74,completed
trip_1223,driver_37,2025-07-09 09:22:01,2025-07-09 10:11:01,659 Toland Alley,447 Munich Turnpike,42.07,completed
trip_1224,driver_14,2025-07-09 09:27:55,2025-07-09 10:10:55,313 Bache Extension,786 Langdon Pass,26.98,completed
trip_1225,driver_31,2025-07-09 09:29:19,2025-07-09 09:44:19,1069 Loehr Lake,1381 Stanyan Viaduct,40.77,completed
trip_1226,driver_48,2025-07-09 09:21:37,2025-07-09 09:58:37,649 Elliot Pass,1136 Young Motorway,29.02,in_progress
trip_1227,driver_41,2025-07-09 09:35:43,2025-07-09 09:44:43,1147 Hooper Turnpike,573 Poplar Hill,7.5,completed
trip_1228,driver_14,2025-07-09 09:36:31,2025-07-09 10:11:31,364 Saint Marys Annex,875 Langton Highway,12.89,completed
trip_1229,driver_16,2025-07-09 09:13:29,2025-07-09 09:30:29,672 Toland Field,301 Caledonia Heights,17.27,completed
trip_1230,driver_36,2025-07-09 09:46:30,2025-07-09 10:40:30,1327 Hemlock Walk,1331 Foerster Hills,17.16,completed
trip_1231,driver_5,2025-07-09 09:46:26,2025-07-09 10:46:26,1295 Bellair Cove,237 Holly Park Mall,31.92,in_progress
trip_1232,driver_37,2025-07-09 08:52:04,2025-07-09 09:33:04,1013 Albatross Annex,130 Quincy Row,44.35,completed
trip_1233,driver_18,2025-07-09 08:24:29,2025-07-09 09:05:29,,1028 Maynard Lodge,14.66,completed
trip_1234,driver_22,2025-07-09 08:55:25,2025-07-09 09:47:25,214 Trenton Trace,698 Gilbert Extension,12.45,completed
trip_1235,driver_10,2025-07-09 08:22:43,2025-07-09 09:16:43,1334 Healy Creek,447 Frank Norris Canyon,17.78,completed
trip_1236,driver_4,2025-07-09 08:46:32,2025-07-09 09:23:32,232 Elmhurst Arcade,1194 Everglade Mall,8.46,completed
trip_1237,driver_16,2025-07-09 08:20:26,2025-07-09 09:16:26,1363 Hagiwara Tea Garden Manor,787 Larch Green,33.99,completed
trip_1238,driver_27,2025-07-09 08:56:25,2025-07-09 09:14:25,72 Thomas More Bypass,968 Annapolis Path,40.61,completed
trip_1239,driver_7,2025-07-09 08:21:00,2025-07-09 08:49:00,1143 Laurel Trail,491 Martha Road,29.15,completed
trip_1240,driver_45,2025-07-09 08:24:36,2025-07-09 09:06:36,1126 Lettuce Court,591 Michigan Spur,33.69,completed
trip_1241,driver_26,2025-07-09 08:57:13,2025-07-09 09:46:13,88 Rotteck Mall,375 Nueva Hills,28.71,completed
trip_1242,driver_33,2025-07-09 08:47:34,2025-07-09 09:23:34,345 Country Club Walk,910 Federal Park,35.87,completed
trip_1243,driver_35,2025-07-09 08:43:10,2025-07-09 09:00:10,761 Warner Pass,1242 Idora Gardens,18.66,completed
trip_1244,driver_11,2025-07-09 08:27:52,2025-07-09 09:24:52,1061 Collingwood Mews,279 Sturgeon Garden,20.84,completed
trip_1245,driver_30,2025-07-09 08:34:43,2025-07-09 09:11:43,1199 Lettuce Hill,773 Clinton Road,27.05,completed
trip_1246,driver_42,2025-07-09 08:46:02,2025-07-09 09:09:02,85 Seawell Creek,151 Aspen Rapids,44.64,completed
trip_1247,driver_10,2025-07-09 08:13:57,2025-07-09 09:07:57,961 Hermann Pine,612 Ahern Arcade,32.61,completed
trip_1248,driver_18,2025-07-09 08:01:02,2025-07-09 09:01:02,1317 Kennedy Path,,10.11,completed
trip_1249,driver_41,2025-07-09 08:21:05,2025-07-09 08:41:05,1150 Sanches Garden,1235 Ardath Garden,13.36,completed
trip_1250,driver_26,2025-07-09 08:51:11,2025-07-09 09:31:11,622 Alana Boulevard,989 Dublin Garden,24.41,completed
trip_1251,driver_43,2025-07-09 08:00:54,2025-07-09 08:53:54,,1285 Bowling Green Court,9.26,completed
trip_1252,driver_36,2025-07-09 08:29:30,2025-07-09 09:19:30,163 Oscar Spur,869 Georgia Rapids,11.17,completed
trip_1253,driver_16,2025-07-09 08:18:33,2025-07-09 08:55:33,659 Prentiss Rapids,1015 Brooklyn Alley,34.57,completed
trip_1254,driver_9,2025-07-09 08:41:04,2025-07-09 08:55:04,1347 Cedro Glen,1084 Euclid Stravenue,26.23,completed
trip_1255,driver_40,2025-07-09 08:10:13,2025-07-09 09:00:13,47 Hickory Run,950 Harlem Loop,24.98,completed
trip_1256,driver_43,2025-07-09 08:26:11,2025-07-09 08:43:11,1337 Todd Heights,785 Mountain Spring Place,6.59,completed
trip_1257,driver_17,2025-07-09 08:49:42,2025-07-09 09:43:42,360 August Bayou,899 Gibb Row,35.95,completed
trip_1258,driver_4,2025-07-09 08:11:24,2025-07-09 08:55:24,355 San Bruno Mews,2 Tandang Sora Creek,5.61,completed
trip_1259,driver_27,2025-07-09 08:00:57,2025-07-09 08:10:57,276 York Drive,199 Newman Park,47.26,completed
trip_1260,driver_16,2025-07-09 08:56:47,2025-07-09 09:16:47,598 Temple Lodge,366 Acton Glen,10.0,completed
trip_1261,driver_20,2025-07-09 08:47:22,2025-07-09 09:09:22,315 Addison Pine,1322 Kamille Landing,36.05,completed
trip_1262,driver_34,2025-07-09 08:18:22,2025-07-09 09:06:22,740 Onique Heights,528 Ada Estate,31.62,completed
trip_1263,driver_4,2025-07-09 08:27:19,2025-07-09 08:57:19,1096 Weldon Station,1292 Bache Mall,48.67,completed
trip_1264,driver_13,2025-07-09 08:24:46,2025-07-09 08:42:46,197 Avenue C Glen,,31.93,completed
trip_1265,driver_35,2025-07-09 08:47:36,2025-07-09 09:20:36,1124 Craut Spur,579 Holyoke Pine,48.99,completed
trip_1266,driver_7,2025-07-09 08:58:09,2025-07-09 09:04:09,79 Avon Lodge,520 Dogwood Parkway,46.0,completed
trip_1267,driver_20,2025-07-09 08:53:32,2025-07-09 09:19:32,403 Leland Route,10 Sea View Pine,29.24,completed
trip_1268,driver_43,2025-07-09 08:30:58,2025-07-09 09:19:58,373 Pelton Freeway,1353 Mccarthy Motorway,13.04,completed
trip_1269,driver_46,2025-07-09 08:34:31,2025-07-09 09:10:31,1127 Kelloch Heights,481 Madison Annex,11.96,completed
trip_1270,driver_37,2025-07-09 08:30:03,2025-07-09 08:57:03,366 Coronado Freeway,280 Weatherly Ferry,27.42,completed
trip_1271,driver_35,2025-07-09 08:25:16,2025-07-09 09:19:16,,12 Ventura Point,12.03,completed
trip_1272,driver_5,2025-07-09 08:06:55,2025-07-09 08:12:55,1397 Palm Highway,381 Ordway Motorway,31.63,completed
trip_1273,driver_13,2025-07-09 08:35:26,2025-07-09 09:06:26,531 Joice Lake,712 Laussat Pass,22.79,completed
trip_1274,driver_27,2025-07-09 08:11:24,2025-07-09 08:41:24,982 Hill Street,17 Perimeter Extension,46.93,in_progress
trip_1275,driver_23,2025-07-09 08:04:19,2025-07-09 08:49:19,1052 Cedar Row,557 Edgehill Walk,32.41,completed
trip_1276,driver_3,2025-07-09 08:59:42,2025-07-09 09:38:42,1080 Cabrillo Plaza,454 Somerset Spur,28.1,completed
trip_1277,driver_38,2025-07-09 08:17:06,2025-07-09 09:02:06,73 Wallace Trail,1171 Sargent Creek,11.47,completed
trip_1278,driver_50,2025-07-09 08:45:12,2025-07-09 09:12:12,530 Garces Ranch,765 Jerrold Boulevard,,cancelled
trip_1279,driver_44,2025-07-09 08:06:22,2025-07-09 08:40:22,812 Newhall Landing,1373 Newell Green,25.49,completed
trip_1280,driver_41,2025-07-09 08:46:46,2025-07-09 09:38:46,145 North Point Run,1122 Peter Yorke Square,47.89,completed
trip_1281,driver_25,2025-07-09 08:38:50,2025-07-09 09:31:50,1162 Beaumont Mall,34 Balance Crossing,42.49,completed
trip_1282,driver_31,2025-07-09 08:44:36,2025-07-09 09:18:36,1183 Gilman Loop,118 Morgan Highway,24.39,completed
trip_1283,driver_48,2025-07-09 08:51:06,2025-07-09 09:30:06,1291 Saint Charles Mews,1005 Merrill Mall,27.98,completed
trip_1284,driver_41,2025-07-09 08:01:02,2025-07-09 08:31:02,1295 Humboldt Circle,545 Church Access Alley,29.33,completed
trip_1285,driver_10,2025-07-09 08:20:10,2025-07-09 09:06:10,727 Conservatory Road,1298 Ceres Rapids,30.24,completed
trip_1286,driver_35,2025-07-09 08:11:09,2025-07-09 08:59:09,605 Lower Field,510 Capra Center,,in_progress
trip_1287,driver_25,2025-07-09 08:16:42,2025-07-09 08:58:42,405 Fair Oaks Heights,408 Parsons Route,27.09,completed
trip_1288,driver_34,2025-07-09 08:54:43,2025-07-09 09:20:43,,820 Portal Lane,45.84,completed
trip_1289,driver_21,2025-07-09 08:39:49,2025-07-09 09:30:49,1083 Harper Field,1163 Bertita Point,,cancelled
trip_1290,driver_14,2025-07-09 08:46:51,2025-07-09 08:52:51,293 Martin Luther King Jr Street,433 Faxon Lake,39.1,completed
trip_1291,driver_45,2025-07-09 08:03:52,2025-07-09 08:21:52,270 Moraga Station,1256 El Camino Del Mar Route,22.51,completed
trip_1292,driver_19,2025-07-09 08:04:16,2025-07-09 08:37:16,46 Lagunitas Mews,,47.19,completed
trip_1293,driver_2,2025-07-09 08:02:05,2025-07-09 08:12:05,858 Innes Pine,612 Balance Road,45.38,completed
trip_1294,driver_20,2025-07-09 08:14:50,2025-07-09 09:11:50,745 Arnold Mall,1259 Broderick Viaduct,42.57,completed
trip_1295,driver_40,2025-07-09 08:16:37,2025-07-09 08:57:37,872 Lindsay Highway,19 Petrarch Lane,16.73,completed
trip_1296,driver_14,2025-07-09 08:13:32,2025-07-09 08:47:32,336 Rockridge Circle,412 Oshaughnessy Point,36.49,completed
trip_1297,driver_4,2025-07-09 08:17:23,2025-07-09 08:30:23,528 Striped Bass Ferry,1276 Sargent Pass,30.33,completed
trip_1298,driver_18,2025-07-09 08:54:54,2025-07-09 09:20:54,122 Verdi Viaduct,724 Pelton Trail,29.36,completed
trip_1299,driver_34,2025-07-09 08:37:14,2025-07-09 09:01:14,1356 Catalina Mews,1194 Bell Crescent,43.95,cancelled
trip_1300,driver_36,2025-07-09 08:42:32,2025-07-09 09:15:32,886 Elliot Pine,1262 Campbell Creek,46.39,completed
trip_1301,driver_2,2025-07-09 08:49:23,2025-07-09 09:38:23,858 Vallejo Landing,1045 Rock Street,10.27,completed
trip_1302,driver_8,2025-07-09 08:42:37,2025-07-09 09:25:37,16 Prado Square,406 Madison Heights,11.01,completed
trip_1303,driver_30,2025-07-09 08:26:42,2025-07-09 09:22:42,911 Fairmount Creek,,7.96,in_progress
trip_1304,driver_34,2025-07-09 08:35:40,2025-07-09 08:49:40,739 Crestmont Rapids,1014 North 15Th Turnpike,13.12,completed
trip_1305,driver_40,2025-07-09 08:43:23,2025-07-09 09:05:23,215 Rhode Island Drive,34 Battery Chamberlin Parkway,48.72,completed
trip_1306,driver_14,2025-07-09 08:46:09,2025-07-09 09:46:09,589 Jennings Terrace,857 Phoenix Row,10.95,completed
trip_1307,driver_35,2025-07-09 08:59:18,2025-07-09 09:54:18,714 Cameron Field,1284 Lysette Bypass,47.43,completed
trip_1308,driver_49,2025-07-09 08:58:56,2025-07-09 09:11:56,429 Bartol Pike,1200 Norfolk Arcade,19.68,completed
trip_1309,driver_17,2025-07-09 07:23:28,2025-07-09 08:04:28,1000 Trader Vic Trail,1213 Newcomb Rapids,32.51,completed
trip_1310,driver_46,2025-07-09 07:03:33,2025-07-09 07:13:33,1061 John F Kennedy Mews,1173 Lakeshore Turnpike,29.58,cancelled
trip_1311,driver_10,2025-07-09 07:09:01,2025-07-09 07:37:01,274 San Antonio Estate,652 Oscar Bypass,31.37,completed
trip_1312,driver_15,2025-07-09 07:43:38,2025-07-09 08:13:38,237 Brentwood Parkway,1394 Noe Run,,in_progress
trip_1313,driver_42,2025-07-09 07:31:38,2025-07-09 08:06:38,1285 Charlton Manor,794 Whiting Route,41.13,completed
trip_1314,driver_47,2025-07-09 07:24:11,2025-07-09 07:55:11,877 Gellert Drive,86 Greenough Circle,37.49,completed
trip_1315,driver_42,2025-07-09 07:57:19,2025-07-09 08:10:19,1288 Capen Pine,536 Kohler Lane,49.24,completed
trip_1316,driver_7,2025-07-09 07:07:05,2025-07-09 08:05:05,942 School Arcade,389 Market Ferry,30.1,completed
trip_1317,driver_46,2025-07-09 07:32:10,2025-07-09 07:55:10,396 Waterville Plaza,1260 Zeno Lake,11.37,completed
trip_1318,driver_43,2025-07-09 07:00:00,2025-07-09 07:27:00,129 Trainor Glen,765 Cora Viaduct,14.64,in_progress
trip_1319,driver_25,2025-07-09 07:37:23,2025-07-09 08:18:23,511 New Montgomery Crescent,188 Almaden Viaduct,8.56,completed
trip_1320,driver_27,2025-07-09 07:41:26,2025-07-09 08:07:26,604 Sibert Freeway,1099 Kenwood Loop,35.24,completed
trip_1321,driver_41,2025-07-09 07:50:34,2025-07-09 07:59:34,251 Walkway Pass,174 Pennsylvania Canyon,45.38,completed
trip_1322,driver_33,2025-07-09 07:33:15,2025-07-09 07:54:15,545 Crestlake Walk,462 Page Motorway,46.71,completed
trip_1323,driver_17,2025-07-09 07:12:01,2025-07-09 07:58:01,518 Deems Circle,1366 Cowles Path,40.6,completed
trip_1324,driver_19,2025-07-09 07:06:32,2025-07-09 07:42:32,168 Mint Terrace,573 Ellsworth Spur,12.1,completed
trip_1325,driver_28,2025-07-09 07:32:36,2025-07-09 07:59:36,1197 Mclaren Lodge Access Lane,761 Marne Path,32.59,completed
trip_1326,driver_35,2025-07-09 07:53:51,2025-07-09 08:47:51,832 Saint Germain Annex,1055 Ellington Mall,40.0,completed
trip_1327,driver_11,2025-07-09 07:48:47,2025-07-09 08:13:47,39 Pacific Station,1151 Ambrose Bierce Run,11.62,completed
trip_1328,driver_16,2025-07-09 07:08:30,2025-07-09 07:57:30,583 Ardath Trail,1148 Hyde Extension,20.38,completed
trip_1329,driver_17,2025-07-09 07:44:52,2025-07-09 07:58:52,162 Pinehurst Avenue,1079 Palace Of Fine Arts Circle,42.23,completed
trip_1330,driver_1,2025-07-09 07:40:00,2025-07-09 07:47:00,52 Fourth Lake,1171 Baden Garden,45.02,completed
trip_1331,driver_8,2025-07-09 07:08:25,2025-07-09 07:16:25,38 Vulcan Freeway,468 Alert Rapids,8.79,completed
trip_1332,driver_50,2025-07-09 07:51:50,2025-07-09 08:18:50,846 May Bayou,227 Davenport Motorway,,completed
trip_1333,driver_39,2025-07-09 07:53:27,2025-07-09 08:12:27,1199 Belden Gardens,223 Miraloma Field,12.74,completed
trip_1334,driver_39,2025-07-09 07:45:50,2025-07-09 07:52:50,574 Grafton Freeway,1239 Crestmont Avenue,48.16,completed
trip_1335,driver_2,2025-07-09 07:25:53,2025-07-09 08:22:53,623 Red Leaf Lodge,1154 Lapu-Lapu Row,28.81,completed
trip_1336,driver_20,2025-07-09 07:14:50,2025-07-09 07:20:50,501 Chase Square,463 Kelloch Annex,39.65,completed
trip_1337,driver_29,2025-07-09 07:02:20,2025-07-09 07:46:20,1239 Beatrice Field,229 Candyland Turnpike,,in_progress
trip_1338,driver_30,2025-07-09 07:35:24,2025-07-09 07:40:24,1199 Davidson Highway,277 Lusk Run,12.93,completed
trip_1339,driver_47,2025-07-09 07:48:51,2025-07-09 08:47:51,500 Meacham Trace,332 Forsyth Park,17.37,completed
trip_1340,driver_12,2025-07-09 07:28:00,2025-07-09 07:41:00,516 Cunningham Terrace,806 Marne Expressway,38.7,completed
