trip_id,driver_id,user_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_1139,driver_1,user_45,2025-07-10 19:11:09,2025-07-10 19:18:09,135 Elgin Bridge,855 Vernon Street,,cancelled
trip_1140,driver_3,user_72,2025-07-10 15:54:13,2025-07-10 16:11:13,565 Genebern Boulevard,76 Signal Terrace,49.26,completed
trip_1141,driver_11,user_75,2025-07-10 02:18:22,2025-07-10 02:30:22,577 Diaz Pine,219 Striped Bass Green,48.2,completed
trip_1142,driver_16,user_61,2025-07-10 13:41:05,2025-07-10 14:15:05,863 Belden Avenue,1088 Vermont Station,28.42,completed
trip_1143,driver_5,user_75,2025-07-09 23:59:30,2025-07-10 00:51:30,22 Maryland Lane,842 Bay Walk,,in_progress
trip_1144,driver_5,user_55,2025-07-10 01:51:40,2025-07-10 02:39:40,1144 Belvedere Bypass,346 Faxon Parkway,32.36,in_progress
trip_1145,driver_13,user_74,2025-07-10 12:40:44,2025-07-10 13:07:44,,771 De Montfort Square,10.12,completed
trip_1146,driver_12,user_50,2025-07-10 20:03:09,2025-07-10 21:01:09,1264 Mckinley Crossing,785 Castelo Cove,,cancelled
trip_1147,driver_9,user_62,2025-07-10 19:23:03,2025-07-10 20:12:03,241 Yerba Buena Court,1003 Bartlett Avenue,,completed
trip_1148,driver_4,user_64,2025-07-10 06:26:23,2025-07-10 06:56:23,1236 San Felipe Walk,1345 Grattan Run,40.71,completed
trip_1149,driver_4,user_73,2025-07-10 06:41:18,2025-07-10 07:07:18,234 Stratford Glen,1198 Karen Row,24.53,completed
trip_1150,driver_6,user_76,2025-07-10 09:22:58,2025-07-10 09:55:58,678 Glover Parkway,431 Custer Circle,47.18,completed
trip_1151,driver_12,user_68,2025-07-10 23:42:21,2025-07-11 00:41:21,1174 Hemlock Crescent,547 Montague Manor,48.16,in_progress
trip_1152,driver_6,user_57,2025-07-10 11:43:56,2025-07-10 12:43:56,741 Turk Murphy Bypass,1140 Nordhoff Creek,,completed
trip_1153,driver_20,user_51,2025-07-10 01:52:32,2025-07-10 02:00:32,476 Persia Glen,1151 Keyes Alley,9.07,completed
trip_1154,driver_7,user_52,2025-07-10 17:49:03,2025-07-10 18:20:03,335 Weston Trace,973 Spooner Trace,,completed
trip_1155,driver_18,user_59,2025-07-10 17:01:42,2025-07-10 17:56:42,632 Rex Junction,894 Archer Spur,,in_progress
trip_1156,driver_19,user_72,2025-07-10 21:30:12,2025-07-10 21:38:12,724 Stanyan Glen,468 Continuum Pass,49.94,completed
trip_1157,driver_16,user_76,2025-07-10 01:22:26,2025-07-10 02:04:26,7 Stillman Park,489 Lopez Crossing,27.06,completed
trip_1158,driver_11,user_60,2025-07-10 14:51:11,2025-07-10 14:58:11,1209 Mercato Loop,1005 Avocet Heights,46.58,completed
trip_1159,driver_14,user_73,2025-07-10 16:23:11,2025-07-10 17:11:11,56 Stoneman Stravenue,632 Laussat Pass,36.11,in_progress
trip_1160,driver_9,user_51,2025-07-10 11:07:32,2025-07-10 11:26:32,647 Fairfield Avenue,916 Bay Hills,31.96,completed
trip_1161,driver_8,user_74,2025-07-10 15:39:37,2025-07-10 16:39:37,1174 Windsor Heights,1121 Steiner Landing,26.14,in_progress
trip_1162,driver_14,user_69,2025-07-10 01:22:28,2025-07-10 01:52:28,727 Esmeralda Hill,1284 Van Dyke Pass,27.13,completed
trip_1163,driver_11,user_55,2025-07-10 09:42:21,2025-07-10 09:49:21,1089 Cesar Chavez On Alley,307 Bartol Parkway,,completed
trip_1164,driver_8,user_78,2025-07-10 00:15:35,2025-07-10 01:01:35,108 Cole Road,1375 Von Schmidt Ranch,31.94,completed
trip_1165,driver_4,user_54,2025-07-10 12:52:19,2025-07-10 13:37:19,758 Venard Run,377 Amethyst Lake,26.01,cancelled
trip_1166,driver_7,user_50,2025-07-10 04:58:31,2025-07-10 05:30:31,692 Plymouth Stravenue,724 Marlin Expressway,16.37,completed
trip_1167,driver_16,user_53,2025-07-10 05:29:33,2025-07-10 06:24:33,783 Sternberg Pass,524 Helena Loop,,cancelled
trip_1168,driver_13,user_50,2025-07-10 19:11:47,2025-07-10 19:33:47,493 Dunshee Pike,877 Cyril Magnin Route,26.52,in_progress
trip_1169,driver_6,user_65,2025-07-10 22:02:49,2025-07-10 22:30:49,571 Cesar Chavez Grove,376 Dutton Grove,5.29,completed
trip_1170,driver_14,user_63,2025-07-10 15:50:16,2025-07-10 15:59:16,1123 Petrarch Hill,1327 Park Presidio Junction,37.77,completed
trip_1171,driver_7,user_60,2025-07-10 12:01:18,2025-07-10 12:21:18,730 Keppler Cove,649 Plum Route,45.46,completed
trip_1172,driver_15,user_67,2025-07-10 03:21:48,2025-07-10 03:45:48,1352 Hunt Stravenue,641 Wyton Annex,18.38,completed
trip_1173,driver_11,user_55,2025-07-10 08:39:22,2025-07-10 09:03:22,711 Ventura Turnpike,1004 Lurline Bend,12.38,completed
trip_1174,driver_15,user_52,2025-07-10 23:22:07,2025-07-11 00:16:07,1398 Leavenworth Crossing,1256 Gaven Court,13.72,completed
trip_1175,driver_11,user_70,2025-07-10 15:33:10,2025-07-10 16:10:10,818 Romain Crossing,670 Justin Bend,17.27,completed
trip_1176,driver_12,user_47,2025-07-10 19:20:33,2025-07-10 19:51:33,733 Palou Trace,1394 Diamond Cove Junction,17.36,completed
trip_1177,driver_5,user_78,2025-07-10 03:45:57,2025-07-10 04:36:57,,20 Waterville Point,,cancelled
trip_1178,driver_19,user_78,2025-07-10 19:07:13,2025-07-10 19:52:13,33 Ruckman Junction,1066 Rio Station,,in_progress
trip_1179,driver_2,user_76,2025-07-10 08:51:42,2025-07-10 09:05:42,678 Cora Alley,667 Allston Highway,,completed
trip_1180,driver_2,user_50,2025-07-10 02:19:36,2025-07-10 02:44:36,979 Bergen Green,831 Felix Viaduct,,completed
trip_1181,driver_20,user_69,2025-07-10 08:33:20,2025-07-10 09:26:20,1147 Brighton Pine,611 Macedonia Garden,13.0,completed
trip_1182,driver_3,user_50,2025-07-10 13:26:05,2025-07-10 14:01:05,927 Gerard Place,1332 Marshall Square,29.47,completed
trip_1183,driver_4,user_75,2025-07-10 15:14:18,2025-07-10 16:00:18,436 Emma Ranch,245 Ellington Stravenue,16.42,completed
trip_1184,driver_11,user_50,2025-07-10 23:13:08,2025-07-10 23:37:08,692 Iowa Extension,234 Castillo Green,38.65,completed
trip_1185,driver_18,user_68,2025-07-10 14:07:10,2025-07-10 15:01:10,702 Harlem Court,637 De Wolf Mall,30.12,completed
trip_1186,driver_11,user_45,2025-07-10 11:46:25,2025-07-10 12:32:25,1001 Steveloe Lodge,215 Malden Lodge,11.58,completed
trip_1187,driver_13,user_56,2025-07-10 08:24:56,2025-07-10 08:52:56,182 Southard Hill,982 Opal Square,8.13,in_progress
trip_1188,driver_15,user_60,2025-07-10 13:31:43,2025-07-10 14:24:43,,1326 Lily Square,,cancelled
trip_1189,driver_19,user_53,2025-07-10 01:36:02,2025-07-10 01:45:02,744 Seymour Parkway,,5.93,completed
trip_1190,driver_8,user_48,2025-07-10 18:18:48,2025-07-10 18:54:48,1072 La Bica Park,962 Avenue F Court,33.57,completed
trip_1191,driver_10,user_62,2025-07-10 09:59:05,2025-07-10 10:26:05,1157 Mulford Motorway,277 Excelsior Pass,,cancelled
trip_1192,driver_12,user_77,2025-07-10 20:27:26,2025-07-10 20:41:26,528 Lyell Avenue,1089 Mariner Plaza,,in_progress
trip_1193,driver_15,user_68,2025-07-10 05:24:47,2025-07-10 06:14:47,750 Byron Bypass,1304 San Rafael Square,7.9,completed
trip_1194,driver_13,user_61,2025-07-10 10:48:21,2025-07-10 11:30:21,880 Revere Heights,529 Butte Loop,,completed
trip_1195,driver_17,user_75,2025-07-10 09:28:53,2025-07-10 10:14:53,278 Gennessee Lane,761 Vidal Annex,13.45,completed
trip_1196,driver_4,user_55,2025-07-10 21:28:37,2025-07-10 21:40:37,11 Whitfield Extension,675 Marview Bridge,47.97,completed
trip_1197,driver_11,user_58,2025-07-10 12:21:48,2025-07-10 12:53:48,1374 Hooper Pine,910 Havelock Spur,40.57,in_progress
trip_1198,driver_14,user_58,2025-07-10 08:57:58,2025-07-10 09:04:58,592 Mahan Junction,1265 Diamond Cove Lane,,cancelled
trip_1199,driver_7,user_65,2025-07-10 20:31:51,2025-07-10 21:15:51,857 Ramona Street,827 Scenic Heights,30.06,completed
trip_1200,driver_11,user_65,2025-07-10 23:15:23,2025-07-10 23:29:23,1315 Rico Pine,966 Jessie West Loop,13.02,completed
trip_1201,driver_4,user_56,2025-07-10 10:23:36,2025-07-10 11:13:36,443 Robinson Run,1169 E Stravenue,15.04,completed
trip_1202,driver_4,user_50,2025-07-10 08:20:55,2025-07-10 08:31:55,1043 Mission Rock Point,1367 Blackstone Pike,36.29,completed
trip_1203,driver_18,user_78,2025-07-10 11:37:39,2025-07-10 12:26:39,451 Linda Vista Creek,1083 Sherman Plaza,44.23,completed
trip_1204,driver_6,user_68,2025-07-10 05:45:53,2025-07-10 06:31:53,1069 Greenspring Place,377 West Point Walk,13.38,completed
trip_1205,driver_18,user_53,2025-07-10 17:06:31,2025-07-10 18:02:31,531 Executive Park Stravenue,1075 Red Leaf Bend,5.81,completed
trip_1206,driver_7,user_51,2025-07-10 16:45:52,2025-07-10 17:08:52,595 Chabot Street,458 Forest Knolls Parkway,9.49,completed
trip_1207,driver_9,user_62,2025-07-10 05:19:45,2025-07-10 06:05:45,224 Chinook Lodge,42 Jennings Junction,17.1,completed
trip_1208,driver_8,user_70,2025-07-10 19:19:33,2025-07-10 19:27:33,275 Harrison Path,791 Chester Turnpike,35.97,completed
trip_1209,driver_7,user_45,2025-07-10 21:10:53,2025-07-10 21:33:53,500 Perry Loop,115 Cleveland Bend,8.35,completed
trip_1210,driver_16,user_59,2025-07-10 04:44:28,2025-07-10 05:23:28,968 Mizpah Lake,816 Letterman Hospital Access Trail,37.52,completed
trip_1211,driver_19,user_45,2025-07-10 12:19:43,2025-07-10 13:12:43,989 Cesar Chavez Boulevard,985 Linda Green,6.95,completed
trip_1212,driver_18,user_76,2025-07-10 20:22:55,2025-07-10 20:50:55,443 Elm Hills,817 Montana Ferry,31.43,completed
trip_1213,driver_4,user_55,2025-07-10 12:23:01,2025-07-10 13:03:01,434 Perasto Shore,1144 Le Conte Expressway,23.01,completed
trip_1214,driver_19,user_69,2025-07-10 21:48:30,2025-07-10 22:36:30,522 Mersey Viaduct,379 View Pass,31.52,completed
trip_1215,driver_7,user_65,2025-07-10 05:41:04,2025-07-10 06:12:04,699 Wills Glen,730 Church Parking Lot Stravenue,10.43,completed
trip_1216,driver_4,user_56,2025-07-10 17:00:56,2025-07-10 17:59:56,260 Del Sur Path,601 Carmel Ranch,33.89,completed
trip_1217,driver_20,user_59,2025-07-10 15:06:23,2025-07-10 15:12:23,452 Copper Glen,396 Day Spur,36.76,in_progress
trip_1218,driver_20,user_59,2025-07-10 23:39:39,2025-07-11 00:31:39,539 Pagoda Stravenue,156 Halleck Street,26.94,completed
trip_1219,driver_16,user_64,2025-07-10 13:31:55,2025-07-10 13:54:55,279 Hangah Road,307 Battery East Pine,32.19,completed
trip_1220,driver_17,user_46,2025-07-10 21:09:43,2025-07-10 22:07:43,999 Pershing Junction,1371 Escondido Plaza,30.49,completed
trip_1221,driver_12,user_75,2025-07-10 19:51:40,2025-07-10 20:21:40,417 Buena Vista Annex,1129 Boyd Motorway,25.3,completed
trip_1222,driver_15,user_73,2025-07-10 13:58:46,2025-07-10 14:50:46,973 Pleasant Plaza,949 Encanto Point,,cancelled
trip_1223,driver_15,user_52,2025-07-10 03:34:31,2025-07-10 04:24:31,436 Beatrice Heights,803 Ashwood Terrace,5.33,completed
trip_1224,driver_7,user_72,2025-07-10 19:13:23,2025-07-10 19:35:23,927 Ozbourn Park,971 Dorcas Bayou,,cancelled
trip_1225,driver_4,user_55,2025-07-10 20:05:03,2025-07-10 20:47:03,577 Oreilly Freeway,1358 Balmy Pass,30.22,completed
trip_1226,driver_13,user_68,2025-07-10 21:31:38,2025-07-10 22:26:38,1189 Morton Creek,1289 Fredson Landing,22.77,completed
trip_1227,driver_16,user_62,2025-07-10 20:42:48,2025-07-10 21:20:48,919 Redwood Shore,1175 Reddy Green,19.43,completed
trip_1228,driver_5,user_52,2025-07-10 21:04:44,2025-07-10 21:35:44,1011 Polaris Ranch,698 Bertha Hills,,cancelled
trip_1229,driver_16,user_51,2025-07-10 02:27:21,2025-07-10 02:42:21,657 Shore View Mall,1067 General Kennedy Stravenue,,completed
trip_1230,driver_9,user_61,2025-07-10 00:10:00,2025-07-10 00:59:00,,750 Princeton Avenue,23.62,completed
trip_1231,driver_19,user_67,2025-07-10 19:04:31,2025-07-10 19:52:31,583 Broadway Field,198 Ignacio Center,27.6,completed
trip_1232,driver_8,user_78,2025-07-10 23:04:26,2025-07-10 23:42:26,,636 Morton Court,29.01,completed
trip_1233,driver_12,user_67,2025-07-10 14:18:03,2025-07-10 15:17:03,922 Palo Alto Lodge,673 Steuart Freeway,,cancelled
trip_1234,driver_7,user_66,2025-07-10 11:01:46,2025-07-10 11:14:46,514 Norwich Grove,836 Cabrillo Center,7.1,completed
trip_1235,driver_9,user_71,2025-07-10 14:34:25,2025-07-10 15:25:25,350 Lloyd Grove,150 Clementina Station,,completed
trip_1236,driver_19,user_45,2025-07-10 10:40:02,2025-07-10 11:31:02,1296 Exeter Arcade,418 Lippard Boulevard,19.63,cancelled
trip_1237,driver_3,user_73,2025-07-10 16:10:43,2025-07-10 16:15:43,190 Farragut Shore,1130 Hermann Heights,46.46,completed
trip_1238,driver_9,user_61,2025-07-10 19:30:49,2025-07-10 20:06:49,,353 Albion Court,31.87,completed
trip_1239,driver_12,user_70,2025-07-10 23:00:35,2025-07-10 23:30:35,601 Southern Heights Annex,1193 Merced Manor,33.86,completed
trip_1240,driver_2,user_60,2025-07-10 13:54:32,2025-07-10 14:48:32,594 Forest Side Parkway,112 Ceres Pike,,completed
trip_1241,driver_9,user_60,2025-07-10 15:11:10,2025-07-10 15:24:10,276 Sheridan Mall,561 Anderson Heights,20.65,completed
trip_1242,driver_8,user_78,2025-07-10 08:13:37,2025-07-10 09:06:37,63 Yale Court,240 Northwood Mall,30.24,completed
trip_1243,driver_16,user_56,2025-07-10 03:32:07,2025-07-10 03:46:07,803 Dickinson Bridge,1273 Robert Kirk Viaduct,33.23,completed
trip_1244,driver_7,user_63,2025-07-10 14:33:28,2025-07-10 15:22:28,950 Orben Hill,,43.63,completed
trip_1245,driver_19,user_70,2025-07-10 17:47:41,2025-07-10 18:37:41,544 Anson Park,964 Alvarado Ranch,6.18,completed
trip_1246,driver_12,user_74,2025-07-10 18:34:34,2025-07-10 19:23:34,1173 Arbol Lake,736 Mulford Point,27.05,completed
trip_1247,driver_12,user_70,2025-07-10 05:56:44,2025-07-10 06:10:44,977 Carnelian Walk,975 Jessie West Spur,29.88,completed
trip_1248,driver_15,user_70,2025-07-10 07:33:23,2025-07-10 07:51:23,1261 Claude Estate,661 Tocoloma Avenue,35.19,completed
trip_1249,driver_5,user_78,2025-07-10 17:10:24,2025-07-10 17:43:24,1007 John Creek,884 Megan Avenue,31.51,completed
trip_1250,driver_10,user_51,2025-07-10 20:04:28,2025-07-10 20:34:28,829 Acorn Green,1330 Mclaren Lodge Access Row,32.35,completed
trip_1251,driver_9,user_60,2025-07-10 21:15:13,2025-07-10 22:09:13,1219 Gladeview Field,389 Waller Annex,20.75,completed
trip_1252,driver_11,user_51,2025-07-10 13:42:49,2025-07-10 14:06:49,577 Karen Lake,843 Villa Rapids,38.24,completed
trip_1253,driver_13,user_71,2025-07-10 17:47:34,2025-07-10 17:58:34,761 Nancy Pelosi Hill,1085 Grijalva Garden,17.34,completed
trip_1254,driver_1,user_57,2025-07-10 21:02:55,2025-07-10 21:23:55,751 Lakeshore Avenue,352 Hopkins Ranch,,completed
trip_1255,driver_18,user_71,2025-07-10 04:32:26,2025-07-10 04:42:26,,30 Newman Grove,26.86,in_progress
trip_1256,driver_18,user_71,2025-07-10 19:05:45,2025-07-10 19:28:45,823 Pfeiffer Bayou,452 Bonnie Brae Lane,26.45,completed
trip_1257,driver_8,user_48,2025-07-10 14:47:04,2025-07-10 14:55:04,91 Urbano Annex,103 Sea View Path,44.75,completed
trip_1258,driver_5,user_71,2025-07-10 22:52:12,2025-07-10 23:46:12,969 Arco Place,548 Dr Tom Waddell Landing,40.96,completed
trip_1259,driver_10,user_57,2025-07-10 17:44:40,2025-07-10 18:39:40,,1158 Navy Circle,23.55,completed
trip_1260,driver_5,user_65,2025-07-10 16:10:26,2025-07-10 16:18:26,121 Nelson Ferry,1067 Borica Rapids,39.07,in_progress
trip_1261,driver_19,user_55,2025-07-10 03:04:03,2025-07-10 03:34:03,839 Tulip Walk,52 Otega Lane,46.36,completed
trip_1262,driver_4,user_78,2025-07-10 06:52:36,2025-07-10 07:04:36,1031 Peters Path,120 Ervine Pass,44.71,completed
trip_1263,driver_20,user_71,2025-07-10 18:28:24,2025-07-10 18:38:24,1136 Zoe Avenue,201 Heather Trail,32.43,completed
trip_1264,driver_8,user_74,2025-07-10 00:20:41,2025-07-10 00:42:41,1162 Allen Pine,691 Holland Stravenue,10.82,completed
trip_1265,driver_10,user_62,2025-07-10 12:53:01,2025-07-10 13:21:01,1012 Johnstone Bypass,1205 Pratt Estate,38.34,completed
trip_1266,driver_20,user_56,2025-07-10 21:37:05,2025-07-10 22:23:05,341 Dwight Route,789 Avoca Crossing,30.89,completed
trip_1267,driver_4,user_71,2025-07-10 07:10:46,2025-07-10 07:19:46,,26 Jules Glen,,completed
trip_1268,driver_9,user_69,2025-07-10 02:37:06,2025-07-10 02:56:06,416 Flood Circle,501 Kent Parkway,9.22,completed
trip_1269,driver_12,user_49,2025-07-10 10:33:43,2025-07-10 10:46:43,331 Woodward Stravenue,425 Concord Turnpike,19.28,in_progress
trip_1270,driver_16,user_73,2025-07-10 09:37:32,2025-07-10 09:58:32,20 Ninth Boulevard,1135 Holland Avenue,31.43,completed
trip_1271,driver_6,user_51,2025-07-10 14:33:19,2025-07-10 14:39:19,483 Bishop Glen,539 Barneveld Lane,32.68,completed
trip_1272,driver_9,user_72,2025-07-10 22:42:40,2025-07-10 23:00:40,1057 Perasto Plaza,579 Davenport Square,8.44,completed
trip_1273,driver_2,user_58,2025-07-10 09:27:18,2025-07-10 09:54:18,61 Merritt Cove,242 Villa Path,,in_progress
trip_1274,driver_6,user_66,2025-07-10 05:55:11,2025-07-10 06:10:11,1190 Water Crossing,305 Dearborn Avenue,11.26,completed
trip_1275,driver_4,user_63,2025-07-10 09:10:43,2025-07-10 10:01:43,768 Riley Ferry,1221 Ritch Stravenue,14.1,cancelled
trip_1276,driver_10,user_71,2025-07-10 21:40:23,2025-07-10 21:58:23,680 Liggett Mall,845 Letterman Hospital Access Lake,40.44,completed
trip_1277,driver_5,user_45,2025-07-10 04:04:43,2025-07-10 04:39:43,851 Brady Place,1244 Lansing Annex,35.18,completed
trip_1278,driver_18,user_67,2025-07-10 12:25:45,2025-07-10 13:14:45,549 Huron Expressway,272 Potrero Center,30.37,completed
trip_1279,driver_19,user_60,2025-07-10 05:25:02,2025-07-10 05:35:02,727 Windsor Mill Estate,325 Mcrae Heights,28.47,completed
trip_1280,driver_20,user_49,2025-07-10 06:34:39,2025-07-10 07:08:39,883 Baxter Trail,1100 Eaton Hills,40.05,completed
trip_1281,driver_17,user_67,2025-07-10 19:31:05,2025-07-10 19:56:05,911 Lower Center,415 Taylor Plaza,38.42,completed
trip_1282,driver_5,user_77,2025-07-10 15:14:44,2025-07-10 16:12:44,683 Hubbell Crossing,804 Graystone Bayou,26.07,completed
trip_1283,driver_17,user_62,2025-07-10 03:49:10,2025-07-10 04:24:10,1169 Mizpah Lodge,628 Burlwood Avenue,,cancelled
trip_1284,driver_6,user_73,2025-07-10 12:24:02,2025-07-10 12:32:02,659 Hussey Pass,127 Chumasero Park,48.7,completed
trip_1285,driver_7,user_50,2025-07-10 03:58:34,2025-07-10 04:08:34,5 Bepler Estate,124 Avenue C Terrace,13.78,completed
trip_1286,driver_17,user_48,2025-07-10 14:35:12,2025-07-10 15:23:12,1284 Palos Bayou,1299 Chestnut Stravenue,19.48,in_progress
trip_1287,driver_15,user_75,2025-07-10 04:00:37,2025-07-10 04:18:37,44 King Spur,634 Thomas More Estate,,completed
trip_1288,driver_20,user_62,2025-07-10 07:44:24,2025-07-10 08:41:24,425 Fountain Motorway,522 Old Chinatown Circle,25.44,completed
trip_1289,driver_7,user_54,2025-07-10 06:25:13,2025-07-10 06:52:13,1126 Victoria Terrace,1091 Long Crossing,38.79,completed
trip_1290,driver_20,user_63,2025-07-10 04:53:35,2025-07-10 05:28:35,710 Seacliff Place,751 Topaz Station,36.75,cancelled
trip_1291,driver_16,user_47,2025-07-10 09:26:57,2025-07-10 09:36:57,747 Sunnyside Circle,1095 Magnolia Center,42.62,completed
trip_1292,driver_16,user_57,2025-07-10 01:14:38,2025-07-10 01:53:38,740 Nadell Plaza,231 Pinehurst Cove,34.5,cancelled
trip_1293,driver_14,user_62,2025-07-10 22:39:21,2025-07-10 22:56:21,789 Carver Bend,,11.03,completed
trip_1294,driver_1,user_56,2025-07-10 17:33:52,2025-07-10 17:56:52,,1363 Arch Route,,cancelled
trip_1295,driver_19,user_53,2025-07-10 09:03:50,2025-07-10 09:24:50,128 Holyoke Rapids,277 Deming Parkway,34.09,completed
trip_1296,driver_3,user_51,2025-07-10 14:33:44,2025-07-10 15:16:44,700 Alta Mar Road,1361 Mason Bend,7.28,completed
trip_1297,driver_6,user_51,2025-07-10 11:10:08,2025-07-10 11:47:08,923 Oriole Pike,647 Perine Lake,18.44,completed
trip_1298,driver_10,user_74,2025-07-10 06:17:38,2025-07-10 06:38:38,1085 Natick Path,891 Edgehill Shore,,cancelled
trip_1299,driver_19,user_68,2025-07-10 09:03:46,2025-07-10 09:10:46,1173 Decatur Court,1265 Mabel Manor,34.62,completed
trip_1300,driver_14,user_60,2025-07-10 20:48:37,2025-07-10 21:43:37,807 Worden Green,784 Stigwood Trace,8.98,completed
trip_1301,driver_14,user_46,2025-07-10 09:10:35,2025-07-10 09:44:35,1333 Williar Turnpike,1016 Beachmont Hills,,cancelled
trip_1302,driver_7,user_48,2025-07-10 06:08:48,2025-07-10 06:33:48,736 Naylor Parkway,161 Amber Crossing,11.54,cancelled
trip_1303,driver_10,user_64,2025-07-10 21:00:55,2025-07-10 21:30:55,435 Wallen Arcade,710 Ecker Freeway,37.76,completed
trip_1304,driver_19,user_46,2025-07-10 14:45:58,2025-07-10 15:31:58,683 Acevedo Circle,717 Ashbury Pine,14.35,completed
trip_1305,driver_8,user_74,2025-07-10 05:40:37,2025-07-10 05:53:37,515 Pino Court,732 Dawnview Stravenue,,in_progress
trip_1306,driver_7,user_55,2025-07-10 15:20:02,2025-07-10 15:58:02,371 Megan Park,183 Brompton Lake,23.12,completed
trip_1307,driver_16,user_78,2025-07-10 06:29:20,2025-07-10 06:41:20,333 Minna Street,498 Holladay Trace,42.92,completed
trip_1308,driver_2,user_48,2025-07-09 23:45:47,2025-07-09 23:51:47,1337 Front Lake,981 Margaret Terrace,37.92,completed
trip_1309,driver_15,user_58,2025-07-10 16:14:31,2025-07-10 17:08:31,1045 Cooper Pike,119 Diamond Heights Grove,44.73,completed
trip_1310,driver_1,user_58,2025-07-10 00:50:01,2025-07-10 01:32:01,1386 Parkhurst Creek,603 Tubbs Creek,,completed
trip_1311,driver_1,user_61,2025-07-10 04:07:01,2025-07-10 04:26:01,505 Marin Gardens,145 Raleigh Pike,44.26,completed
trip_1312,driver_1,user_57,2025-07-10 04:18:18,2025-07-10 05:07:18,744 Riley Garden,1180 Scenic Arcade,29.82,completed
